,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,platform,cmc_rank,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address
53,2502,Huobi Token,HT,huobi-token,119,2018-02-03T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'kinetic-capital', 'alameda-research-portfolio', 'multicoin-capital-portfolio']",500000000.0,167856506.25441208,500000000.0,,54,2021-07-21T00:41:04.000Z,7.51127625024107,123066103.43725128,-0.54273461,-6.79367481,-17.71170406,-36.8366422,-53.76686919,-62.44953709,1260816588.877207,2021-07-21T00:41:04.000Z,1027.0,Ethereum,ETH,ethereum,0x6f259637dcd74c767781e37bc6133cd6a68aa161
54,2563,TrueUSD,TUSD,trueusd,201,2018-03-06T00:00:00.000Z,"['store-of-value', 'stablecoin', 'stablecoin-asset-backed', 'avalanche-ecosystem']",,1260407868.32,1260407868.32,,55,2021-07-21T00:40:12.000Z,0.99998102586223,77008921.10447712,-0.02698763,-0.01213091,-0.00629706,-0.09285803,-0.04703351,0.03381479,1260383953.16746,2021-07-21T00:40:12.000Z,1839.0,Binance Chain,BNB,binance-coin,TUSDB-888
55,5034,Kusama,KSM,kusama,89,2019-12-12T00:00:00.000Z,"['substrate', 'polkadot-ecosystem', 'cms-holdings-portfolio', 'kinetic-capital', '1confirmation-portfolio']",,8470098.05726206,9651217.45126206,,56,2021-07-21T00:41:07.000Z,146.93182178490812,130473825.6884268,-1.29555575,-11.69410236,-20.66448653,-50.52894583,-55.47756093,-58.27034326,1244526938.2503254,2021-07-21T00:41:07.000Z,,,,,
56,1274,Waves,WAVES,waves,148,2016-06-02T00:00:00.000Z,"['lpos', 'platform', 'smart-contracts']",,105684454.0,105684454.0,,57,2021-07-21T00:41:03.000Z,11.74282439856593,88470764.1209113,-1.17974512,-9.55107563,-11.45563264,-32.75383335,-41.18928888,-18.06986812,1241033984.9803185,2021-07-21T00:41:03.000Z,,,,,
57,3822,Theta Fuel,TFUEL,theta-fuel,17,2019-03-28T00:00:00.000Z,"['media', 'content-creation', 'payments']",,5301214400.0,5301214400.0,,58,2021-07-21T00:41:06.000Z,0.22806806104496,140599572.1373628,-1.74600202,-13.45977045,-24.02265258,-61.82391097,-8.79955748,-21.26686352,1209037689.3916209,2021-07-21T00:41:06.000Z,,,,,
58,4066,Chiliz,CHZ,chiliz,147,2019-07-01T00:00:00.000Z,"['sports', 'collectibles-nfts', 'content-creation', 'payments']",8888888888.0,5893953726.657693,8888888888.0,,59,2021-07-21T00:41:07.000Z,0.20252276250864,197065262.35508546,-2.21809104,-12.3906607,-14.24421569,-28.84341977,-26.74115741,-61.42114026,1193659790.8208096,2021-07-21T00:41:07.000Z,1027.0,Ethereum,ETH,ethereum,0x3506424f91fd33084466f402d5d97f05f8e3b4af
59,2700,Celsius,CEL,celsius,41,2018-05-18T00:00:00.000Z,['exnetwork-capital-portfolio'],695658160.0,238863519.826,695658160.0,,60,2021-07-21T00:41:05.000Z,4.79044775110476,24779175.40612512,-0.6172033,-3.44049201,-18.80200388,-21.34756741,-24.18935367,-22.58276873,1144263211.371429,2021-07-21T00:41:05.000Z,1027.0,Ethereum,ETH,ethereum,0xaaaebe6fe48e54f431b0c390cfaf0b017d09d42d
60,873,NEM,XEM,nem,108,2015-04-01T00:00:00.000Z,"['poi', 'medium-of-exchange', 'payments', 'smart-contracts']",8999999999.0,8999999999.0,8999999999.0,,61,2021-07-21T00:41:07.000Z,0.12335367778818,251435329.26996452,-5.76098291,-7.99037077,8.46346983,-12.45796764,-39.22602788,-65.19738963,1110183099.9702663,2021-07-21T00:41:07.000Z,,,,,
61,1437,Zcash,ZEC,zcash,239,2016-10-29T00:00:00.000Z,"['mineable', 'pow', 'equihash', 'medium-of-exchange', 'privacy', 'zero-knowledge-proofs', 'binance-chain', 'boostvc-portfolio', 'dcg-portfolio', 'electric-capital-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'winklevoss-capital', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio']",21000000.0,12250537.5,12250537.5,,62,2021-07-21T00:40:21.000Z,84.89398859754273,245985676.868681,-1.15944817,-7.25577395,-16.59661168,-35.09895077,-44.55707379,-64.59739767,1039996990.8387697,2021-07-21T00:40:21.000Z,,,,,
62,4847,Stacks,STX,stacks,24,2019-10-28T00:00:00.000Z,"['arrington-xrp-capital', 'blockchain-capital-portfolio', 'dcg-portfolio', 'fabric-ventures-portfolio', 'hashkey-capital-portfolio', 'huobi-capital', 'usv-portfolio']",1818000000.0,1183308775.892063,1352464600.0,,63,2021-07-21T00:41:06.000Z,0.79848267155565,26003516.53877755,-2.07070763,-10.31230362,-34.02574226,2.83462431,-20.41971556,-64.73953128,944851552.6495403,2021-07-21T00:41:06.000Z,,,,,
63,5864,yearn.finance,YFI,yearn-finance,228,2020-07-18T00:00:00.000Z,"['defi', 'yield-farming', 'yield-aggregator', 'yearn-partnerships', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'governance', 'blockchain-capital-portfolio', 'framework-ventures', 'alameda-research-portfolio', 'parafi-capital']",36666.0,36635.43982673,36666.0,,64,2021-07-21T00:41:08.000Z,25521.249980584027,164422444.22160697,-1.09925337,-6.12938732,-19.2668757,-28.4414159,-40.94757182,-44.21468366,934982217.9666202,2021-07-21T00:41:08.000Z,1027.0,Ethereum,ETH,ethereum,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e
64,6783,Axie Infinity,AXS,axie-infinity,59,2020-08-31T00:00:00.000Z,"['collectibles-nfts', 'gaming', 'binance-launchpad', 'metaverse', 'defiance-capital']",270000000.0,60907500.0,270000000.0,,65,2021-07-21T00:41:07.000Z,15.10312986686797,611683862.3853011,-0.51766789,-9.59310133,-25.58291937,266.87281468,258.04566278,77.99267053,919893882.3662609,2021-07-21T00:41:07.000Z,1027.0,Ethereum,ETH,ethereum,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b
65,3330,Paxos Standard,PAX,paxos-standard,147,2018-09-27T00:00:00.000Z,"['store-of-value', 'stablecoin', 'stablecoin-asset-backed']",,896854920.59,896854920.59,,66,2021-07-21T00:41:03.000Z,1.00011839326449,90350332.93600325,0.01231685,0.00498176,0.03632005,-0.07950302,-0.02449681,0.03844003,896961102.1718225,2021-07-21T00:41:03.000Z,1027.0,Ethereum,ETH,ethereum,0x8e870d67f660d95d5be530380d0ec0bd388289e1
66,5665,Helium,HNT,helium,19,2020-06-05T00:00:00.000Z,"['mineable', 'enterprise-solutions', 'distributed-computing', 'iot', 'usv-portfolio', 'multicoin-capital-portfolio']",223000000.0,91200753.82375751,223000000.0,,67,2021-07-21T00:41:06.000Z,9.52209795555145,12383845.45432648,-2.70430637,-6.03423168,-18.91459393,-23.58047995,-30.17634093,-22.96161782,868422511.5299525,2021-07-21T00:41:06.000Z,,,,,
67,1966,Decentraland,MANA,decentraland,154,2017-09-17T00:00:00.000Z,"['platform', 'collectibles-nfts', 'gaming', 'payments', 'metaverse', 'boostvc-portfolio', 'dcg-portfolio', 'fabric-ventures-portfolio', 'kinetic-capital', 'polygon-ecosystem']",,1690674844.8448062,2194170027.320146,,68,2021-07-21T00:41:06.000Z,0.50709942475596,90612427.33212838,-1.83104987,-10.02939709,-20.13550421,-17.6804364,-36.53565744,-61.64647625,857340241.2701732,2021-07-21T00:41:06.000Z,1027.0,Ethereum,ETH,ethereum,0x0f5d2fb29fb7d3cfee444a200298f468908cc942
68,2634,XinFin Network,XDC,xinfin-network,31,2018-04-12T00:00:00.000Z,[],,12281813754.25,37681813754.25,,69,2021-07-21T00:40:24.000Z,0.06909927311024,3026408.34518572,-0.27990561,-8.35035569,-17.39687929,-4.43014954,21.38321238,-24.41521664,848664402.8940228,2021-07-21T00:40:24.000Z,,,,,
69,2586,Synthetix,SNX,synthetix-network-token,190,2018-03-14T00:00:00.000Z,"['services', 'decentralized-exchange', 'defi', 'derivatives', 'dao', 'yield-farming', 'three-arrows-capital-portfolio', 'governance', 'synthetics', 'defiance-capital', 'framework-ventures', 'alameda-research-portfolio', 'parafi-capital']",212424133.0,114841533.01197928,215258834.2449152,,70,2021-07-21T00:41:05.000Z,7.34143960287331,80132576.72458805,-3.17862085,-11.48600418,-31.33029163,-12.4476098,-57.63387221,-54.03764593,843102178.5088273,2021-07-21T00:41:05.000Z,1027.0,Ethereum,ETH,ethereum,0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f
70,4157,THORChain,RUNE,thorchain,42,2019-07-23T00:00:00.000Z,"['cosmos-ecosystem', 'decentralized-exchange', 'defi', 'multicoin-capital-portfolio', 'exnetwork-capital-portfolio']",500000000.0,234138293.16348216,461668422.2248116,,71,2021-07-21T00:40:06.000Z,3.52605309108124,98651772.42063016,-1.50703932,-6.25558841,-34.60742543,-57.62892759,-65.50146228,-73.00715044,825584052.3495818,2021-07-21T00:40:06.000Z,1839.0,Binance Chain,BNB,binance-coin,RUNE-B1A
71,3155,Quant,QNT,quant,33,2018-08-10T00:00:00.000Z,"['platform', 'interoperability']",14612493.0,12072738.0,14612493.080826,,72,2021-07-21T00:41:03.000Z,67.96715480557374,23593685.00115037,0.28851184,2.27602376,-6.10233418,-8.09307823,46.96038807,69.11320048,820549652.5731328,2021-07-21T00:41:03.000Z,1027.0,Ethereum,ETH,ethereum,0x4a220e6096b25eadb88358cb44068a3248254675
72,2130,Enjin Coin,ENJ,enjin-coin,164,2017-11-01T00:00:00.000Z,"['media', 'collectibles-nfts', 'gaming', 'ethereum', 'metaverse']",1000000000.0,834331121.3990188,1000000000.0,,73,2021-07-21T00:41:03.000Z,0.97504644825443,143463354.24521312,-2.13220937,-10.07321546,-17.63200515,-20.8289516,-22.29576418,-60.78044672,813511596.5882488,2021-07-21T00:41:03.000Z,1027.0,Ethereum,ETH,ethereum,0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c
73,6758,SushiSwap,SUSHI,sushiswap,206,2020-08-28T00:00:00.000Z,"['decentralized-exchange', 'defi', 'dao', 'yield-farming', 'amm', 'yearn-partnerships', 'governance', 'avalanche-ecosystem', 'blockchain-capital-portfolio', 'defiance-capital', 'alameda-research-portfolio', 'pantera-capital-portfolio', 'polygon-ecosystem']",250000000.0,127244443.0,228702333.7557515,,74,2021-07-21T00:41:05.000Z,6.23595987269491,195716836.91402516,-1.18136533,-7.36054123,-10.61387881,-25.17240339,-50.05463042,-49.96245554,793491240.5714148,2021-07-21T00:41:05.000Z,1027.0,Ethereum,ETH,ethereum,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2
74,2682,Holo,HOT,holo,80,2018-04-29T00:00:00.000Z,"['platform', 'distributed-computing', 'filesharing', 'storage']",,172673864847.79962,177619433541.14133,,75,2021-07-21T00:41:06.000Z,0.0043871983366,63066157.93551869,-1.99349856,-9.48930046,-18.2626403,-39.73766202,-41.74828153,-70.41795395,757554492.6345596,2021-07-21T00:41:06.000Z,1027.0,Ethereum,ETH,ethereum,0x6c6ee5e31d828de241282b9606c8e98ea48526e2
75,2694,Nexo,NEXO,nexo,45,2018-05-01T00:00:00.000Z,"['services', 'payments', 'arrington-xrp-capital']",1000000000.0,560000011.0,1000000000.0,,76,2021-07-21T00:41:05.000Z,1.27129028176664,11617697.75102342,-2.0358548,-10.3210177,-15.80382708,-21.26291027,-36.39555156,-64.22754207,711922571.7735115,2021-07-21T00:41:05.000Z,1839.0,Binance Chain,BNB,binance-coin,NEXO-A84
76,1697,Basic Attention Token,BAT,basic-attention-token,245,2017-06-01T00:00:00.000Z,"['marketing', 'content-creation', 'defi', 'payments', 'dcg-portfolio', '1confirmation-portfolio', 'pantera-capital-portfolio']",1500000000.0,1488718838.9673505,1500000000.0,,77,2021-07-21T00:41:07.000Z,0.46201267068043,142493210.0062281,-1.08864866,-7.8009087,-12.25068257,-22.15620184,-38.19952606,-62.16421699,687806966.6835746,2021-07-21T00:41:07.000Z,1027.0,Ethereum,ETH,ethereum,0x0d8775f648430679a709e98d2b0cb6250d2887ef
77,6535,NEAR Protocol,NEAR,near-protocol,44,2020-08-11T00:00:00.000Z,"['platform', 'staking', 'coinbase-ventures-portfolio', 'coinfund-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'kinetic-capital']",1000000000.0,415085358.0,1000000000.0,,78,2021-07-21T00:41:04.000Z,1.6436119358863,34506259.0965043,-1.8352252,-6.45407752,-13.67714543,-42.71499648,-51.9151126,-65.60701525,682239248.8204379,2021-07-21T00:41:04.000Z,,,,,
78,2087,KuCoin Token,KCS,kucoin-token,33,2017-10-24T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token']",170118638.0,80118638.0,170118638.0,,79,2021-07-21T00:41:02.000Z,8.32703876390024,20038862.67388184,-1.41008858,-12.14869466,-25.0099231,7.09008473,18.67376839,-32.76072975,667151004.3368908,2021-07-21T00:41:02.000Z,1027.0,Ethereum,ETH,ethereum,0xf34960d9d60be18cc1d5afc1a6f012a723a28811
79,4558,Flow,FLOW,flow,33,2021-01-27T00:00:00.000Z,"['collectibles-nfts', 'coinbase-ventures-portfolio', 'coinfund-portfolio', 'dcg-portfolio', 'ledgerprime-portfolio', 'a16z-portfolio']",1344157523.0,50946679.0,1365946679.0,,80,2021-07-21T00:41:04.000Z,12.66951457781907,97183902.40675269,4.84782283,-5.82583742,-28.22931556,30.68752074,-13.39909433,-62.16731221,645469692.2819687,2021-07-21T00:41:04.000Z,,,,,
80,8335,Mdex,MDX,mdex,45,2021-01-27T00:00:00.000Z,"['decentralized-exchange', 'defi', 'yield-farming', 'amm', 'binance-smart-chain', 'heco-ecosystem']",,564122321.44625,1000000000.0,,81,2021-07-21T00:40:07.000Z,1.10135289261039,65086446.51163255,-1.75235393,-16.83033119,-27.76844766,-46.58590191,-39.83134005,-64.81720696,621297750.5109156,2021-07-21T00:40:07.000Z,,,,,
81,2083,Bitcoin Gold,BTG,bitcoin-gold,65,2017-10-23T00:00:00.000Z,"['mineable', 'medium-of-exchange', 'payments']",21000000.0,17513923.589,17513923.589,,82,2021-07-21T00:40:09.000Z,34.64014142016625,26518212.40539196,-1.90356997,-9.5440508,-22.02908951,-31.06537,-44.39211939,-60.32839,606684789.9449457,2021-07-21T00:40:09.000Z,,,,,
82,5567,Celo,CELO,celo,37,2020-05-22T00:00:00.000Z,"['pos', 'zero-knowledge-proofs', 'mobile', 'payments', 'smart-contracts', 'coinbase-ventures-portfolio', 'polychain-capital-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'a16z-portfolio']",1000000000.0,265980036.0,1000000000.0,,83,2021-07-21T00:41:04.000Z,2.29377194870824,36900240.79996115,-4.09223793,3.36594868,-14.57158313,0.26195801,-26.34587994,-60.02690009,610097545.4932078,2021-07-21T00:41:04.000Z,,,,,
83,2469,Zilliqa,ZIL,zilliqa,103,2018-01-25T00:00:00.000Z,"['mineable', 'platform', 'payments', 'smart-contracts', 'polychain-capital-portfolio', 'kinetic-capital']",21000000000.0,11506577192.387259,14798044345.387259,,84,2021-07-21T00:40:23.000Z,0.05254115940287,55387102.9815801,-1.99413142,-10.85842372,-22.2200272,-44.68291259,-53.21291921,-70.07508584,604568906.4466473,2021-07-21T00:40:23.000Z,,,,,
84,1727,Bancor,BNT,bancor,209,2017-06-18T00:00:00.000Z,"['marketplace', 'decentralized-exchange', 'defi', 'payments', 'amm', 'kinetic-capital']",,232923182.27572384,232923182.27572384,,85,2021-07-21T00:40:20.000Z,2.55688467591663,41420874.54608855,-1.27278559,-4.73421548,-13.54712839,-27.16241622,-43.36343702,-61.55042499,595557715.4265343,2021-07-21T00:40:20.000Z,1027.0,Ethereum,ETH,ethereum,0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c
85,3897,OKB,OKB,okb,49,2019-04-30T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'alameda-research-portfolio']",,60000000.0,300000000.0,,86,2021-07-21T00:40:17.000Z,9.83590355450398,229649866.01328677,-0.24529701,-4.28407441,-8.09426123,-22.30166751,-30.63522843,-44.07829982,590154213.2702389,2021-07-21T00:40:17.000Z,1027.0,Ethereum,ETH,ethereum,0x75231f58b43240c9718dd58b4967c5114342a86c
86,3945,Harmony,ONE,harmony,39,2019-06-01T00:00:00.000Z,"['platform', 'enterprise-solutions', 'scaling', 'smart-contracts', 'binance-launchpad', 'binance-labs-portfolio', 'hashkey-capital-portfolio']",12600000000.0,10324217002.793133,13111100002.793139,,87,2021-07-21T00:40:33.000Z,0.05555956990191,22971054.11662889,-1.99159452,-7.67027988,-30.30503341,-22.85965497,-46.04423156,-51.17230317,573609056.2491728,2021-07-21T00:40:33.000Z,,,,,
87,4779,HUSD,HUSD,husd,81,2019-10-15T00:00:00.000Z,"['pow', 'medium-of-exchange', 'stablecoin', 'stablecoin-asset-backed']",,546563523.2771856,546563523.2771856,,88,2021-07-21T00:41:06.000Z,1.000383435632,320679087.004356,0.02166726,-0.0051091,0.01853511,-0.05073913,0.00806464,0.06401433,546773095.2071615,2021-07-21T00:41:06.000Z,1027.0,Ethereum,ETH,ethereum,0xdf574c24545e5ffecb9a659c229253d4111d87e1
88,2394,Telcoin,TEL,telcoin,21,2018-01-14T00:00:00.000Z,"['medium-of-exchange', 'polygon-ecosystem']",100000000000.0,54157110195.29,100000000000.0,,89,2021-07-21T00:40:09.000Z,0.00974967014197,19822428.19405847,-0.66092291,-17.17330191,-39.49195094,-65.99622917,-68.28381821,38.03132026,528013960.24639803,2021-07-21T00:40:09.000Z,1027.0,Ethereum,ETH,ethereum,0x467bccd9d29f223bce8043b84e8c8b282827790f
89,2566,Ontology,ONT,ontology,139,2018-03-08T00:00:00.000Z,"['enterprise-solutions', 'identity', 'binance-smart-chain', 'polkadot-ecosystem', 'huobi-capital']",1000000000.0,876894093.0,1000000000.0,,90,2021-07-21T00:40:28.000Z,0.55961766232201,94149496.00074053,-1.67244763,-9.21788673,-18.60240851,-32.23370432,-54.89141916,-70.20886223,490725422.4286393,2021-07-21T00:40:28.000Z,,,,,
90,2135,Revain,REV,revain,20,2017-11-01T00:00:00.000Z,"['platform', 'reputation', 'smart-contracts']",,85061485689.83401,85061485689.83401,,91,2021-07-21T00:41:03.000Z,0.00573594479978,3589403.75100768,-0.01406899,-17.26794579,-25.44155107,-47.97114711,-64.94938725,-55.57463266,487907986.5041643,2021-07-21T00:41:03.000Z,1027.0,Ethereum,ETH,ethereum,0x2ef52Ed7De8c5ce03a4eF0efbe9B7450F2D7Edc9
91,109,DigiByte,DGB,digibyte,100,2014-02-06T00:00:00.000Z,"['mineable', 'pow', 'multiple-algorithms', 'medium-of-exchange', 'collectibles-nfts', 'iot', 'payments']",21000000000.0,14506914520.22014,14506914520.22014,,92,2021-07-21T00:41:03.000Z,0.0333170858528,17013362.22729545,-1.24683412,-8.76881576,-11.74100456,-32.44420406,-55.77616004,-78.29858923,483328116.52940536,2021-07-21T00:41:03.000Z,,,,,
92,1698,Horizen,ZEN,horizen,64,2017-06-01T00:00:00.000Z,"['mineable', 'pow', 'medium-of-exchange', 'enterprise-solutions', 'content-creation', 'privacy', 'masternodes', 'sidechain', 'dcg-portfolio']",21000000.0,11320750.0,11320750.0,,93,2021-07-21T00:40:30.000Z,42.57481485680333,38657692.00287436,-2.53944601,-9.3034586,-23.75790975,-44.78371684,-57.55113349,-61.41289613,481978835.2901563,2021-07-21T00:40:30.000Z,,,,,
93,2499,SwissBorg,CHSB,swissborg,6,2018-02-02T00:00:00.000Z,"['asset-management', 'staking']",,1000000000.0,1000000000.0,,94,2021-07-21T00:40:15.000Z,0.48094670422671,2607151.43386605,0.00632726,-4.06101384,-18.21552465,-22.28468126,-40.13045336,-57.06178618,480946704.22670996,2021-07-21T00:40:15.000Z,1027.0,Ethereum,ETH,ethereum,0xba9d4199fab4f26efe3551d490e3821486f135ba
94,1684,Qtum,QTUM,qtum,186,2017-05-24T00:00:00.000Z,"['platform', 'smart-contracts', 'kinetic-capital']",107822406.0,98546898.7260568,103580702.0,,95,2021-07-21T00:41:06.000Z,4.8792859916528,133768009.10262315,-2.08186347,-9.8563597,-19.89386074,-34.48052389,-54.64115339,-68.9026795,480838502.4748761,2021-07-21T00:41:06.000Z,,,,,
95,6538,Curve DAO Token,CRV,curve-dao-token,135,2020-08-14T00:00:00.000Z,"['decentralized-exchange', 'defi', 'dao', 'yield-farming', 'amm', 'governance', 'framework-ventures', 'alameda-research-portfolio', 'polygon-ecosystem']",3303030299.0,376771096.2657527,1551318323.0870254,,96,2021-07-21T00:40:21.000Z,1.2591562947572,108112908.70679289,-1.8492266,-7.82754975,-19.1629232,-33.97108245,-30.59025916,-56.68683213,474413697.54559344,2021-07-21T00:40:21.000Z,1027.0,Ethereum,ETH,ethereum,0xD533a949740bb3306d119CC777fa900bA034cd52
96,1042,Siacoin,SC,siacoin,54,2015-08-26T00:00:00.000Z,"['mineable', 'pow', 'blake2b', 'platform', 'distributed-computing', 'filesharing', 'storage', 'dragonfly-capital-portfolio', 'fenbushi-capital-portfolio', 'paradigm-xzy-screener']",,48345772992.0,48345772992.0,,97,2021-07-21T00:40:06.000Z,0.00962470868404,53064838.9087338,-0.91329268,-10.7416825,-19.99319176,-27.27527463,-48.71639052,-76.62692085,465313981.15272886,2021-07-21T00:40:06.000Z,,,,,
97,2577,Ravencoin,RVN,ravencoin,79,2018-03-10T00:00:00.000Z,"['mineable', 'platform', 'crowdfunding']",21000000000.0,9250640000.0,9250640000.0,,98,2021-07-21T00:40:22.000Z,0.05027349836458,45094013.86415073,-1.52333331,-5.56863787,0.98784273,-23.32703361,-39.68217342,-70.84785657,465062034.9113183,2021-07-21T00:40:22.000Z,,,,,
98,5617,UMA,UMA,uma,89,2020-05-25T00:00:00.000Z,"['defi', 'derivatives', 'oracles', 'dao', 'coinbase-ventures-portfolio', 'governance', 'synthetics', 'blockchain-capital-portfolio', 'dragonfly-capital-portfolio', 'placeholder-ventures-portfolio', 'polygon-ecosystem']",101172570.0,61940456.11880991,103873108.00477631,,99,2021-07-21T00:41:05.000Z,7.38923336660872,21149172.61930082,-2.67339374,-7.36416071,-11.2964631,-30.55921831,-50.3968154,-71.13919973,457692485.09607345,2021-07-21T00:41:05.000Z,1027.0,Ethereum,ETH,ethereum,0x04Fa0d235C4abf4BcF4787aF4CF447DE572eF828
99,1896,0x,ZRX,0x,212,2017-08-16T00:00:00.000Z,"['platform', 'decentralized-exchange', 'defi', 'dao', 'substrate', 'polkadot', 'polkadot-ecosystem', 'polychain-capital-portfolio', 'governance', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'fabric-ventures-portfolio', 'kinetic-capital', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio']",1000000000.0,845323730.6340175,1000000000.0,,100,2021-07-21T00:41:07.000Z,0.53847275643397,45536053.07513414,-1.72889058,-9.54816728,-23.31884087,-31.59842324,-47.33283644,-67.06822521,455183799.3135461,2021-07-21T00:41:07.000Z,1027.0,Ethereum,ETH,ethereum,0xe41d2489571d322189246dafa5ebde1f4699f498
